api_id	version	indexed_json_url	json_outcome	indexed_yaml_url	tree_path	sha256	tree_outcome
1forge.com	0.0.1	https://api.apis.guru/v2/specs/1forge.com/0.0.1/swagger.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/1forge.com/0.0.1/swagger.yaml	APIs/1forge.com/0.0.1/swagger.yaml	66f7b3337053011fa1cf39af503ccef595dc78501eecac0482cc66c29d5c8e81	excluded
1password.com:events	1.0.0	https://api.apis.guru/v2/specs/1password.com/events/1.0.0/openapi.json	HTTP Error 403: Forbidden				inaccessible: indexed alternative absent from pinned tree
1password.local:connect	1.5.7	https://api.apis.guru/v2/specs/1password.local/connect/1.5.7/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/1password.local/connect/1.5.7/openapi.yaml	APIs/1password.local/connect/1.5.7/openapi.yaml	0e14a654c095fe0763108359c8369a6e35e3ca2e8309d1009d4d867df4d12426	readable
6-dot-authentiqio.appspot.com	6	https://api.apis.guru/v2/specs/6-dot-authentiqio.appspot.com/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/6-dot-authentiqio.appspot.com/6/openapi.yaml	APIs/6-dot-authentiqio.appspot.com/6/openapi.yaml	848cd48a639d89d7a1ec58d821ea3c19220c9efbaa88ebfd3e6a7f18c0d48b3a	readable
ably.io:platform	1.1.0	https://api.apis.guru/v2/specs/ably.io/platform/1.1.0/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/ably.io/platform/1.1.0/openapi.yaml	APIs/ably.io/platform/1.1.0/openapi.yaml	87a9a24552041b3a7cd6f175be52ecd36f95e357ccef44241a41d62e3bcf1ad4	readable
ably.net:control	1.0.14	https://api.apis.guru/v2/specs/ably.net/control/1.0.14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/ably.net/control/1.0.14/openapi.yaml	APIs/ably.net/control/1.0.14/openapi.yaml	4c5fa2121c6427caf4e672f6b0238e93f33324d2236383206ee6111d1d323315	readable
abstractapi.com:geolocation	1.0.0	https://api.apis.guru/v2/specs/abstractapi.com/geolocation/1.0.0/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/abstractapi.com/geolocation/1.0.0/openapi.yaml	APIs/abstractapi.com/geolocation/1.0.0/openapi.yaml	1a95baf91f7cd7f62f85d1e08ab93b74e8c38b373d0d31b41b3ace184de1aacb	readable
adafruit.com	2.0.0	https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.yaml	APIs/adafruit.com/2.0.0/swagger.yaml	d324e686da5c655f36157b5e794200e09d53e3696cbd1427cc608b814a6a4a79	excluded
adobe.com:aem	3.7.1-pre.0	https://api.apis.guru/v2/specs/adobe.com/aem/3.7.1-pre.0/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adobe.com/aem/3.7.1-pre.0/openapi.yaml	APIs/adobe.com/aem/3.7.1-pre.0/openapi.yaml	707f5c6241d4948054cc7d1b3b06008c2472f84e88afd49dafb4c168a282da6b	readable
adyen.com:AccountService	3	https://api.apis.guru/v2/specs/adyen.com/AccountService/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/AccountService/3/openapi.yaml	APIs/adyen.com/AccountService/3/openapi.yaml	3c4bb25d2c9c62322017716fb124bbfe7a6266a604b7fa76035a85d981a200f0	readable
adyen.com:AccountService	4	https://api.apis.guru/v2/specs/adyen.com/AccountService/4/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/AccountService/4/openapi.yaml	APIs/adyen.com/AccountService/4/openapi.yaml	ebd1860f1976085a426cf81c779499f99bc9c22933bc99fcf16bbddaf7f3da55	readable
adyen.com:AccountService	5	https://api.apis.guru/v2/specs/adyen.com/AccountService/5/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/AccountService/5/openapi.yaml	APIs/adyen.com/AccountService/5/openapi.yaml	778215c50a5d4d4556b1f3d89d66f2ac4ae0e61ac98762e3c0eb0dcf24da5281	readable
adyen.com:AccountService	6	https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.yaml	APIs/adyen.com/AccountService/6/openapi.yaml	ffd77e1f88df68e2e02cb63ae847521c09d797f9552b6ec381e29dbcd2b5a6e2	readable
adyen.com:BalanceControlService	1	https://api.apis.guru/v2/specs/adyen.com/BalanceControlService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalanceControlService/1/openapi.yaml	APIs/adyen.com/BalanceControlService/1/openapi.yaml	426fd6797c7cfbfaa7177db6e331367ed4478d5e49ba9f8366917ed14e303da1	readable
adyen.com:BalancePlatformConfigurationNotification-v1	1	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformConfigurationNotification-v1/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformConfigurationNotification-v1/1/openapi.yaml	APIs/adyen.com/BalancePlatformConfigurationNotification-v1/1/openapi.yaml	98cf26dd332dd085a524024b6177c7f854cb5528ba8ebe12e4225710a1d7c852	readable
adyen.com:BalancePlatformPaymentNotification-v1	1	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformPaymentNotification-v1/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformPaymentNotification-v1/1/openapi.yaml	APIs/adyen.com/BalancePlatformPaymentNotification-v1/1/openapi.yaml	7b51bdade297f58f51032bce03b3ae7557d093d3a62bbc35eeb28fcd2492ee9b	readable
adyen.com:BalancePlatformReportNotification-v1	1	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformReportNotification-v1/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformReportNotification-v1/1/openapi.yaml	APIs/adyen.com/BalancePlatformReportNotification-v1/1/openapi.yaml	1ca47e599fbdb0d6685c8be4b9068eadf3ad929eb77a128da5b71d74925c3f07	readable
adyen.com:BalancePlatformService	1	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/1/openapi.yaml	APIs/adyen.com/BalancePlatformService/1/openapi.yaml	c32d623c861a2896a6582435e973046ee6821a579637aa170f836141371ad030	readable
adyen.com:BalancePlatformService	2	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/2/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/2/openapi.yaml	APIs/adyen.com/BalancePlatformService/2/openapi.yaml	d5260da754ecd2c914866cfbfc5c3515f6dfa433c94172c06ee0813c4a1139ce	readable
adyen.com:BalancePlatformTransferNotification-v3	3	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformTransferNotification-v3/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BalancePlatformTransferNotification-v3/3/openapi.yaml	APIs/adyen.com/BalancePlatformTransferNotification-v3/3/openapi.yaml	ab8d3e8ad3631f5a1b13c9bf0d40a2ec1f3cec9a656806c0d5192c53a8de5967	readable
adyen.com:BinLookupService	40	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/40/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/40/openapi.yaml	APIs/adyen.com/BinLookupService/40/openapi.yaml	02e89be803f4ef8a73f4e8a9dfb12d711af3ddc108bddc2710c5831d01f14f27	readable
adyen.com:BinLookupService	50	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.yaml	APIs/adyen.com/BinLookupService/50/openapi.yaml	78dac5069ab17645713bc339c983d16c55843db1b4e137bd31ccff2fcb3884d8	readable
adyen.com:BinLookupService	52	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/52/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/52/openapi.yaml	APIs/adyen.com/BinLookupService/52/openapi.yaml	935a42a67f668d6d50e9be86e2fd4b71af92ff7d9e3ba3afcb79b0257d60975b	readable
adyen.com:BinLookupService	53	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/53/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/53/openapi.yaml	APIs/adyen.com/BinLookupService/53/openapi.yaml	9fc5945a5e2ec453b8c9902575bbda31158045b2bf4095bd7dc2177dcf855b16	readable
adyen.com:BinLookupService	54	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/54/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/BinLookupService/54/openapi.yaml	APIs/adyen.com/BinLookupService/54/openapi.yaml	dd71e6cd54964f9e587a5c86cf9ca5b7ff747e3de614373883c59fd28e96ef17	readable
adyen.com:CheckoutService	37	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/37/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/37/openapi.yaml	APIs/adyen.com/CheckoutService/37/openapi.yaml	2c3ccbdd8e846ea3d578f18e6e01a27bbb6ca74f71505c0587c8a27f95be4296	readable
adyen.com:CheckoutService	40	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/40/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/40/openapi.yaml	APIs/adyen.com/CheckoutService/40/openapi.yaml	ce4218d5f7c63f5300603154a29e5b40a2f6a507f38a9f4b2d6e6346c491339a	readable
adyen.com:CheckoutService	41	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/41/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/41/openapi.yaml	APIs/adyen.com/CheckoutService/41/openapi.yaml	b5d3fee1659a812bc1fcebfaa409a20d1f297c89911ae4630d034ab36e24a718	readable
adyen.com:CheckoutService	46	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/46/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/46/openapi.yaml	APIs/adyen.com/CheckoutService/46/openapi.yaml	a1fe2f424f11b25753c0ee82dbd79cad3d23761221dd58a5ddec506a82f66c69	readable
adyen.com:CheckoutService	49	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/49/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/49/openapi.yaml	APIs/adyen.com/CheckoutService/49/openapi.yaml	f1aa16881790c41b5db7581a26adaa1f4bf4125578cba6878e2c34fcd6285a28	readable
adyen.com:CheckoutService	50	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/50/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/50/openapi.yaml	APIs/adyen.com/CheckoutService/50/openapi.yaml	9a28ae7c0b70b43bb7e13616d5ef9bf455b31585a6d96c7b7d1ef365fb18d605	readable
adyen.com:CheckoutService	51	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/51/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/51/openapi.yaml	APIs/adyen.com/CheckoutService/51/openapi.yaml	437060e406e1968475b8e9b6ebba6bad6869b83cd1f6230fc0cc20ef1b1272ca	readable
adyen.com:CheckoutService	52	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/52/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/52/openapi.yaml	APIs/adyen.com/CheckoutService/52/openapi.yaml	a7f72980e14719c1ff86de0ade16ac5031e64ee416a773666d740da068b6318a	readable
adyen.com:CheckoutService	53	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/53/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/53/openapi.yaml	APIs/adyen.com/CheckoutService/53/openapi.yaml	878631f07547e822cf0040410aa9751bfaeeb5361e8b9b7d2d783285bb6b13c2	readable
adyen.com:CheckoutService	64	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/64/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/64/openapi.yaml	APIs/adyen.com/CheckoutService/64/openapi.yaml	85df1e153e631aecdc742970577c9db8760ffbf418e663cbd40dcde75e807a3f	readable
adyen.com:CheckoutService	65	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/65/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/65/openapi.yaml	APIs/adyen.com/CheckoutService/65/openapi.yaml	c013f8bd06d89dcf8c22bfb7bf5619fffc39c4cc3c58a0ce89930357f8d83e45	readable
adyen.com:CheckoutService	66	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/66/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/66/openapi.yaml	APIs/adyen.com/CheckoutService/66/openapi.yaml	b1e7fb94375765cc03dc505a9b41ccbc33c6273bd74f431bdda964a2d05ffdf5	readable
adyen.com:CheckoutService	67	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/67/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/67/openapi.yaml	APIs/adyen.com/CheckoutService/67/openapi.yaml	4dba8dad14f40120b2be0c6c0d1ac44367e69a40f9de6e37f360bb37b67e748c	readable
adyen.com:CheckoutService	68	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.yaml	APIs/adyen.com/CheckoutService/68/openapi.yaml	fefb8f13d61e9a5f156459ecc481a30365a61c56621dc701e506cb22af3446eb	readable
adyen.com:CheckoutService	69	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/69/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/69/openapi.yaml	APIs/adyen.com/CheckoutService/69/openapi.yaml	d383d90a14bae6ce14175aec224dec988ea4ca2d651a9e67408220aeb0f051e6	readable
adyen.com:CheckoutService	70	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/70/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutService/70/openapi.yaml	APIs/adyen.com/CheckoutService/70/openapi.yaml	4a46201a5b0d13cddf0671dc2fd91a35126061c800c1dcc37062508b77baf7fd	readable
adyen.com:CheckoutUtilityService	1	https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.yaml	APIs/adyen.com/CheckoutUtilityService/1/openapi.yaml	6c5102841a1c54bcfaa82c893aa399943e4633f07edc181c9b8368ffe6aad4ea	readable
adyen.com:DataProtectionService	1	https://api.apis.guru/v2/specs/adyen.com/DataProtectionService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/DataProtectionService/1/openapi.yaml	APIs/adyen.com/DataProtectionService/1/openapi.yaml	bf7332f7c6d64a6381b35f6f6f2aecac93b3fd82e0df3a46dfffc510af5fb421	readable
adyen.com:FundService	3	https://api.apis.guru/v2/specs/adyen.com/FundService/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/FundService/3/openapi.yaml	APIs/adyen.com/FundService/3/openapi.yaml	950da3885011d8d1ca20c3deaec4fa783488f9a8ba6d5eb61faa424d5d982ab8	readable
adyen.com:FundService	5	https://api.apis.guru/v2/specs/adyen.com/FundService/5/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/FundService/5/openapi.yaml	APIs/adyen.com/FundService/5/openapi.yaml	297aa05ab9e5716b11f7c1f2a0454943e6c02dbed4094453188ebc48d4a5b3e5	readable
adyen.com:FundService	6	https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.yaml	APIs/adyen.com/FundService/6/openapi.yaml	17a3c8926d3ff9077539fd3c827f1e3301da12b8ee4798d0b3d3274399cded53	readable
adyen.com:HopService	1	https://api.apis.guru/v2/specs/adyen.com/HopService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/HopService/1/openapi.yaml	APIs/adyen.com/HopService/1/openapi.yaml	aa9c6f8060ac27633f2eef15bd98cfdaf24f53854e8974d443a1c9d524615430	readable
adyen.com:HopService	5	https://api.apis.guru/v2/specs/adyen.com/HopService/5/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/HopService/5/openapi.yaml	APIs/adyen.com/HopService/5/openapi.yaml	611faa2b9cf413e5aa771e0906d3a49de24a33988f0f981f5b9cf449b484a74a	readable
adyen.com:HopService	6	https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.yaml	APIs/adyen.com/HopService/6/openapi.yaml	49dbe5a6478ec1dab1772d3d1f45efb966c63487770b72ff0d22d5008bc03bb7	readable
adyen.com:LegalEntityService	1	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/1/openapi.yaml	APIs/adyen.com/LegalEntityService/1/openapi.yaml	c3be4d31b33a22c53b8fc90a5fe47f5ac659e0acfa9f15272cc03219e3132756	readable
adyen.com:LegalEntityService	2	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/2/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/2/openapi.yaml	APIs/adyen.com/LegalEntityService/2/openapi.yaml	681277ddbacd5db590c2b08ac2905c857a17c5cb2f2a5974d93231bb19c8e40a	readable
adyen.com:LegalEntityService	3	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/LegalEntityService/3/openapi.yaml	APIs/adyen.com/LegalEntityService/3/openapi.yaml	9a9e62da6a8bae966f432d56b902ff6701f534380fff62330db1947968ef4490	readable
adyen.com:ManagementNotificationService-v1	1	https://api.apis.guru/v2/specs/adyen.com/ManagementNotificationService-v1/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/ManagementNotificationService-v1/1/openapi.yaml	APIs/adyen.com/ManagementNotificationService-v1/1/openapi.yaml	aa8b70a3c544e08f05a78e437a476e820329bac97689fa8e427aa0f57d52de2b	readable
adyen.com:ManagementService	1	https://api.apis.guru/v2/specs/adyen.com/ManagementService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/ManagementService/1/openapi.yaml	APIs/adyen.com/ManagementService/1/openapi.yaml	134757985ce4bfd26ae5d88e44bffc118e5efaafea8482b6e37b461e7211009d	readable
adyen.com:MarketPayNotificationService	3	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/3/openapi.yaml	APIs/adyen.com/MarketPayNotificationService/3/openapi.yaml	541fe6c9cad942c4a633305e5cf0197dcac7d0c1115fe375255f5051006d4030	readable
adyen.com:MarketPayNotificationService	4	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/4/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/4/openapi.yaml	APIs/adyen.com/MarketPayNotificationService/4/openapi.yaml	8793eba28148417d42687c0a07bb0770df2834372c0f1ce0579569c17f0b1136	readable
adyen.com:MarketPayNotificationService	5	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/5/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/5/openapi.yaml	APIs/adyen.com/MarketPayNotificationService/5/openapi.yaml	072a69dd2fdbcf30b5629f3c00da322d645b587c806a77a29db2bf8e5fca9dfb	readable
adyen.com:MarketPayNotificationService	6	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/6/openapi.yaml	APIs/adyen.com/MarketPayNotificationService/6/openapi.yaml	59fd685f70d5e1556a7bea75e9775220105185e5da66536e14a2711ddf664aac	readable
adyen.com:NotificationConfigurationService	1	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/1/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/1/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/1/openapi.yaml	c31dec257d23c4166b0aac47f0240b8dfd800f6da210ca781682ec8cd60e901c	readable
adyen.com:NotificationConfigurationService	2	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/2/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/2/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/2/openapi.yaml	ad3fda71371e2ed83aadd9a0b6cfdee2a862a2650a2eca72df2df46efff650ce	readable
adyen.com:NotificationConfigurationService	3	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/3/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/3/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/3/openapi.yaml	7be5f8702ba032c7b075517d37677d9c1b32970ea40d9438ca0230965913b108	readable
adyen.com:NotificationConfigurationService	4	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/4/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/4/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/4/openapi.yaml	00f564d53bb7c4c84ef5b95b31c1cafad493eba5a3a8b0ea022b38eb2c6558ab	readable
adyen.com:NotificationConfigurationService	5	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/5/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/5/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/5/openapi.yaml	fef87c295c1f9118bc3993df9928b8bbf572995cf0ff0f8ad2e3f81f91ff02e2	readable
adyen.com:NotificationConfigurationService	6	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.yaml	APIs/adyen.com/NotificationConfigurationService/6/openapi.yaml	2c5c9a86dddfa8d0af099e68c20c9ec05d99c09b663f104772e86bbfa6d233c9	readable
adyen.com:PaymentService	25	https://api.apis.guru/v2/specs/adyen.com/PaymentService/25/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/25/openapi.yaml	APIs/adyen.com/PaymentService/25/openapi.yaml	bbec843073fc23b78c2bcfdf9c565cd12dbd65163a8e70fd7e15919c8275f52f	readable
adyen.com:PaymentService	30	https://api.apis.guru/v2/specs/adyen.com/PaymentService/30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/30/openapi.yaml	APIs/adyen.com/PaymentService/30/openapi.yaml	d4968a7e9b6bafab68058c5ec34456bb82b196a6056743116b3121480d9c8511	readable
adyen.com:PaymentService	40	https://api.apis.guru/v2/specs/adyen.com/PaymentService/40/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/40/openapi.yaml	APIs/adyen.com/PaymentService/40/openapi.yaml	878758e7d09e7994ecdde9a6b31e0f9ba6d2cb0e4e25a958b60e607248c87514	readable
adyen.com:PaymentService	46	https://api.apis.guru/v2/specs/adyen.com/PaymentService/46/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/46/openapi.yaml	APIs/adyen.com/PaymentService/46/openapi.yaml	c4a8702e20e827c714515026d7962f91387e7475e0637b89396a290262ac2a8e	readable
adyen.com:PaymentService	49	https://api.apis.guru/v2/specs/adyen.com/PaymentService/49/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/49/openapi.yaml	APIs/adyen.com/PaymentService/49/openapi.yaml	2c306957d535dd49931f38db0bc5802f0829a83c863f4f3eeabc01dd9a57af42	readable
adyen.com:PaymentService	50	https://api.apis.guru/v2/specs/adyen.com/PaymentService/50/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/50/openapi.yaml	APIs/adyen.com/PaymentService/50/openapi.yaml	8a725e0212fff4bd3f05924842998e3c567671b894d4ad4707adb746a2fad038	readable
adyen.com:PaymentService	51	https://api.apis.guru/v2/specs/adyen.com/PaymentService/51/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/51/openapi.yaml	APIs/adyen.com/PaymentService/51/openapi.yaml	4ea9c503a5ad6f106835bb906df93210a2a5da5ec36e3d4164c334aeab486dc4	readable
adyen.com:PaymentService	52	https://api.apis.guru/v2/specs/adyen.com/PaymentService/52/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/52/openapi.yaml	APIs/adyen.com/PaymentService/52/openapi.yaml	95fa4dc23d972dd52dd93024f0cc07865cd76f2b12c95593b2bdec66942eff4f	readable
adyen.com:PaymentService	64	https://api.apis.guru/v2/specs/adyen.com/PaymentService/64/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/64/openapi.yaml	APIs/adyen.com/PaymentService/64/openapi.yaml	0483805e758878657de4d9f7c388661c560cb32913fb22c8c525faeab2890142	readable
adyen.com:PaymentService	67	https://api.apis.guru/v2/specs/adyen.com/PaymentService/67/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/67/openapi.yaml	APIs/adyen.com/PaymentService/67/openapi.yaml	2a1442e91716d7c640874ca1c5b6f4e1df8fb2b6c74d975a159fac01a3daddfe	readable
adyen.com:PaymentService	68	https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.yaml	APIs/adyen.com/PaymentService/68/openapi.yaml	92070cdb764aa101c39c5bfecf40b8299dfffc9ec5f34143fd61c04c5a3c18d5	readable
adyen.com:PayoutService	30	https://api.apis.guru/v2/specs/adyen.com/PayoutService/30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/adyen.com/PayoutService/30/openapi.yaml	APIs/adyen.com/PayoutService/30/openapi.yaml	f45480b11a7c22cbe193ea117b3bc4fbf5e367c0491891d1c3457cdfe3a295c3	readable
