key	kind	subject	result	file
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/lgtm.com/v1.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/microcks.local/1.7.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/motaword.com/1.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/nordigen.com/2.0 (v2)/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/openpolicy.local/0.28.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/optimade.local/1.1.0~develop/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/pandascore.co/2.23.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 7	records.tsv
annotated-ref-target-closed-object	screen	APIs-guru/openapi-directory:APIs/pandascore.co/2.23.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49 licence	failed: no publisher redistribution grant evidenced; aggregation licence does not grant publisher rights	screens.jsonl
annotated-ref-target-closed-object	screen	APIs-guru/openapi-directory:APIs/pandascore.co/2.23.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49 ref	failed: aggregation commit pinned; publisher provenance unestablished	screens.jsonl
annotated-ref-target-closed-object	screen	APIs-guru/openapi-directory:APIs/pandascore.co/2.23.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49 fern	pass	screens.jsonl
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/rebilly.com/2.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/shipengine.com/1.1.202304191404/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/sinao.app/1.1.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/spotify.com/1.0.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
