key	source	item	blocker	build	src_moved_since
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/api.github.com/dereferenced/api.github.com.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.2022-11-28.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.2022-11-28.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.2026-03-10.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.2026-03-10.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/dereferenced/ghec.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.2022-11-28.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.2022-11-28.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.2026-03-10.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.2026-03-10.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions-next/ghec/ghec.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.2022-11-28.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.2022-11-28.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.2026-03-10.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.2026-03-10.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/api.github.com.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.2022-11-28.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.2022-11-28.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.2026-03-10.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.2026-03-10.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/api.github.com/dereferenced/api.github.com.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.2022-11-28.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.2022-11-28.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.2026-03-10.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.2026-03-10.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.deref.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/dereferenced/ghec.deref.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.2022-11-28.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.2022-11-28.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.2026-03-10.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.2026-03-10.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	github--rest-api-description/descriptions/ghec/ghec.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	openai--openai-openapi/openapi.json	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	openai--openai-openapi/openapi.yaml	unprobed on build 8a9454cb74d0	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	Adyen--adyen-openapi/yaml/BalancePlatformNegativeBalanceCompensationWarningNotification-v1.yaml	unreadable: DocumentError: Adyen--adyen-openapi/yaml/BalancePlatformNegativeBalanceCompensationWarningNotification-v1.yaml: line 158: explicit `? ` mapping keys are not supported	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	Adyen--adyen-openapi/yaml/ManagementService-v1.yaml	unreadable: DocumentError: Adyen--adyen-openapi/yaml/ManagementService-v1.yaml: line 22421: expected a `key: value` mapping entry, got '? patch-merchants-merchantId-splitConfigurations-splitConfigurationId-rules-ruleId-splitLogic-splitLogicId-patch-splitConfiguration-rule-splitLogic'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	Adyen--adyen-openapi/yaml/ManagementService-v3.yaml	unreadable: DocumentError: Adyen--adyen-openapi/yaml/ManagementService-v3.yaml: line 22989: expected a `key: value` mapping entry, got '? patch-merchants-merchantId-splitConfigurations-splitConfigurationId-rules-ruleId-splitLogic-splitLogicId-patch-splitConfiguration-rule-splitLogic'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/.github/workflows/postman.yml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Accounting.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Assess.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Bank-Feeds-v2.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Bank-Feeds.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Banking.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Commerce.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Common.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Expenses.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Files.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Intuit-IDX.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Lending.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Platform.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Spend-Insights.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Supplier-Enablement.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Commerce-v1.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Commerce.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Expenses-v1.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Expenses.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Payables-v1.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Payables.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/json/Codat-Sync-Payroll.json	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Accounting.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Assess.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Bank-Feeds-v2.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Bank-Feeds.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Banking.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Commerce.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Common.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Expenses.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Files.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Intuit-IDX.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Lending.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Platform.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Spend-Insights.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Supplier-Enablement.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Commerce-v1.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Commerce.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Expenses-v1.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Expenses.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Payables-v1.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Payables.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	codatio--oas/yaml/Codat-Sync-Payroll.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	mongodb--openapi/openapi/.raw/v2.yaml	unreadable: DocumentError: mongodb--openapi/openapi/.raw/v2.yaml: line 50413: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	mongodb--openapi/openapi/v1-deprecated/v1.yaml	unreadable: the census did not finish reading it within 50 minutes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	mongodb--openapi/openapi/v2.yaml	unreadable: DocumentError: mongodb--openapi/openapi/v2.yaml: line 46892: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	mongodb--openapi/openapi/v2/openapi-2025-03-12.yaml	unreadable: DocumentError: mongodb--openapi/openapi/v2/openapi-2025-03-12.yaml: line 46141: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	mongodb--openapi/openapi/v2/private/openapi-private-preview-snapshot-namespaces.yaml	unreadable: DocumentError: mongodb--openapi/openapi/v2/private/openapi-private-preview-snapshot-namespaces.yaml: line 773: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/clusters/{clusterName}/backup/snapshots/{snapshotId}/databases/{databaseName}/collections/{collectionName}'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	stripe--openapi/latest/openapi.spec3.sdk.yaml	unreadable: DocumentError: stripe--openapi/latest/openapi.spec3.sdk.yaml: line 182961: expected a `key: value` mapping entry, got '? payment_flows_private_payment_methods_card_details_api_resource_enterprise_features_extended_authorization_extended_authorization'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	stripe--openapi/latest/openapi.spec3.yaml	unreadable: DocumentError: stripe--openapi/latest/openapi.spec3.yaml: line 139846: expected a `key: value` mapping entry, got '? payment_flows_private_payment_methods_card_details_api_resource_enterprise_features_extended_authorization_extended_authorization'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	stripe--openapi/preview/openapi.private_preview.spec3.sdk.yaml	unreadable: DocumentError: stripe--openapi/preview/openapi.private_preview.spec3.sdk.yaml: line 325255: expected a `key: value` mapping entry, got '? payment_flows_private_payment_methods_card_details_api_resource_enterprise_features_decremental_authorization_decremental_authorization'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	stripe--openapi/preview/openapi.spec3.sdk.yaml	unreadable: DocumentError: stripe--openapi/preview/openapi.spec3.sdk.yaml: line 255621: expected a `key: value` mapping entry, got '? payment_flows_private_payment_methods_card_details_api_resource_enterprise_features_decremental_authorization_decremental_authorization'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	twilio--twilio-oai/spec/yaml/twilio_api_v2010.yaml	unreadable: DocumentError: twilio--twilio-oai/spec/yaml/twilio_api_v2010.yaml: line 2476: expected a `key: value` mapping entry, got '? api.v2010.account.incoming_phone_number.incoming_phone_number_assigned_add_on.incoming_phone_number_assigned_add_on_extension'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	zulip--zulip/zerver/openapi/testing.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-allof-variant	vendor-portals	zulip--zulip/zerver/openapi/zulip.yaml	unreadable: no local copy	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-code-search	Blueforcer/awtrix-ng:docs/api/openapi.yaml@6d6cc64aa6739724d8501199de70c6692cbb2c6c	acquisition-failure: parse-failure	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-code-search	Open-EO/openeo-api:openapi.yaml@1881dae18b3c2c417f1305774cf295c81d60d400	acquisition-failure: parse-failure	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-code-search	ergoplatform/ergo:src/main/resources/api/openapi.yaml@23aabead88774d27f2c9190ace3c9abbc8f1d5cb	acquisition-failure: parse-failure	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-code-search	sidoh/esp8266_milight_hub:docs/openapi.yaml@23102c73f7a40ad4308952162a9040f72d6cfc56	acquisition-failure: parse-failure	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	yaml/BalancePlatformNegativeBalanceCompensationWarningNotification-v1.yaml	unreadable: DocumentError: yaml/BalancePlatformNegativeBalanceCompensationWarningNotification-v1.yaml: line 158: explicit `? ` mapping keys are not supported	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	yaml/ManagementService-v1.yaml	unreadable: DocumentError: yaml/ManagementService-v1.yaml: line 22421: expected a `key: value` mapping entry, got '? patch-merchants-merchantId-splitConfigurations-splitConfigurationId-rules-ruleId-splitLogic-splitLogicId-patch-splitConfiguration-rule-splitLogic'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	yaml/ManagementService-v3.yaml	unreadable: DocumentError: yaml/ManagementService-v3.yaml: line 22989: expected a `key: value` mapping entry, got '? patch-merchants-merchantId-splitConfigurations-splitConfigurationId-rules-ruleId-splitLogic-splitLogicId-patch-splitConfiguration-rule-splitLogic'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	spec/yaml/twilio_api_v2010.yaml	unreadable: DocumentError: spec/yaml/twilio_api_v2010.yaml: line 2476: expected a `key: value` mapping entry, got '? api.v2010.account.incoming_phone_number.incoming_phone_number_assigned_add_on.incoming_phone_number_assigned_add_on_extension'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	openapi/.raw/v2.yaml	unreadable: DocumentError: openapi/.raw/v2.yaml: line 50808: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	openapi/v2.yaml	unreadable: DocumentError: openapi/v2.yaml: line 47171: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	openapi/v2/openapi-2025-03-12.yaml	unreadable: DocumentError: openapi/v2/openapi-2025-03-12.yaml: line 46407: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/aiModelApiClouds/{cloud}/geographies/{geography}/modelGroupNames/{modelGroupName}/rateLimits:reset'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	openapi/v2/private/openapi-private-preview-snapshot-namespaces.yaml	unreadable: DocumentError: openapi/v2/private/openapi-private-preview-snapshot-namespaces.yaml: line 773: expected a `key: value` mapping entry, got '? /api/atlas/v2/groups/{groupId}/clusters/{clusterName}/backup/snapshots/{snapshotId}/databases/{databaseName}/collections/{collectionName}'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	webapp/jsconfig.json	unreadable: DocumentError: webapp/jsconfig.json: line 7: is not valid JSON: Expecting property name enclosed in double quotes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	charts/docs/templates/configmap.yml	unreadable: DocumentError: charts/docs/templates/configmap.yml: line 1: is not valid JSON: Expecting property name enclosed in double quotes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	charts/docs/templates/deployment.yml	unreadable: DocumentError: charts/docs/templates/deployment.yml: line 18: unexpected text after a flow collection: ':{{ .Values.image.tag }}'	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	charts/docs/templates/ingress.yml	unreadable: DocumentError: charts/docs/templates/ingress.yml: line 1: is not valid JSON: Expecting property name enclosed in double quotes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	charts/docs/templates/middleware.yml	unreadable: DocumentError: charts/docs/templates/middleware.yml: line 1: is not valid JSON: Expecting property name enclosed in double quotes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
anyof-array-variant-annotated-ref-item	github-publisher-trees	backend/.vscode/launch.json	unreadable: DocumentError: backend/.vscode/launch.json: line 2: is not valid JSON: Expecting property name enclosed in double quotes	8a9454cb74d0	1c686d7c 14f68996 f6ee5559 c5bec596 499515fa
